文件	行号	形态	原片段	修复后
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/03_hydrogen_helium_alpha_burning.md	237	supsub	²	$^{2}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/03_hydrogen_helium_alpha_burning.md	239	supsub	²	$^{2}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/03_hydrogen_helium_alpha_burning.md	245	supsub	⁴	$^{4}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/04_epsilon_process.md	17	supsub	³	$^{3}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/04_epsilon_process.md	35	supsub	²	$^{2}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/04_epsilon_process.md	38	supsub	²	$^{2}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/04_epsilon_process.md	40	supsub	⁵⁶	$^{56}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/04_epsilon_process.md	42	supsub	⁵⁶	$^{56}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/04_epsilon_process.md	45	supsub	⁵⁶	$^{56}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/04_epsilon_process.md	46	supsub	²	$^{2}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/04_epsilon_process.md	50	supsub	²	$^{2}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/04_epsilon_process.md	57	supsub	²	$^{2}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/04_epsilon_process.md	70	supsub	⁵⁶	$^{56}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/04_epsilon_process.md	72	supsub	⁴⁶	$^{46}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/04_epsilon_process.md	73	supsub	⁴⁷	$^{47}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/04_epsilon_process.md	74	supsub	⁴⁸	$^{48}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/04_epsilon_process.md	75	supsub	⁴⁹	$^{49}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/04_epsilon_process.md	76	supsub	⁵⁰	$^{50}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/04_epsilon_process.md	85	supsub	⁵⁶	$^{56}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/04_epsilon_process.md	86	supsub	⁵⁹	$^{59}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/04_epsilon_process.md	86	supsub	⁵⁸	$^{58}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/04_epsilon_process.md	86	supsub	⁵⁹	$^{59}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/04_epsilon_process.md	86	supsub	⁶⁰	$^{60}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/04_epsilon_process.md	87	supsub	⁵⁵	$^{55}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/04_epsilon_process.md	88	supsub	⁵⁶	$^{56}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/04_epsilon_process.md	110	supsub	⁵⁶	$^{56}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	25	supsub	⁹⁹	$^{99}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	42	supsub	⁹⁰	$^{90}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	42	supsub	⁸⁰	$^{80}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	43	supsub	¹³⁸	$^{138}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	43	supsub	¹³⁰	$^{130}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	44	supsub	²⁰⁸	$^{208}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	44	supsub	¹⁹⁴	$^{194}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	93	supsub	⁻³	$^{-3}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	94	supsub	⁻³	$^{-3}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	98	supsub	⁷⁸	$^{78}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	99	supsub	⁸⁰	$^{80}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	100	supsub	⁸⁰	$^{80}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	104	supsub	⁸⁰	$^{80}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	104	supsub	⁸⁰	$^{80}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	104	supsub	⁷⁸	$^{78}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	104	supsub	⁷⁸	$^{78}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	105	supsub	⁸²	$^{82}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	105	supsub	⁸²	$^{82}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	105	supsub	⁸⁰	$^{80}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	105	supsub	⁸⁰	$^{80}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	105	supsub	⁸¹	$^{81}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	105	supsub	⁸¹	$^{81}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	108	supsub	⁷⁸	$^{78}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	112	supsub	¹⁴⁷	$^{147}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	113	supsub	¹⁵²	$^{152}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	118	supsub	¹⁵²	$^{152}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	118	supsub	¹⁵⁴	$^{154}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	118	supsub	¹⁴⁷	$^{147}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	118	supsub	¹⁴⁷	$^{147}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	120	supsub	¹⁴⁷	$^{147}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	124	supsub	¹³⁸	$^{138}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	127	supsub	¹³⁸	$^{138}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	129	supsub	⁹⁰	$^{90}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/05_s_r_general.md	132	supsub	²⁰⁸	$^{208}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/06_r_process_details.md	79	supsub	²	$^{2}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/06_r_process_details.md	124	supsub	⁵⁶	$^{56}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/06_r_process_details.md	156	supsub	²³⁵	$^{235}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/06_r_process_details.md	156	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/06_r_process_details.md	157	supsub	²³²	$^{232}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/06_r_process_details.md	158	supsub	²⁴⁴	$^{244}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/06_r_process_details.md	162	supsub	²⁵⁴	$^{254}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/06_r_process_details.md	162	supsub	²⁵⁸	$^{258}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/06_r_process_details.md	166	supsub	²⁵⁸	$^{258}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/06_r_process_details.md	182	supsub	¹⁹⁴	$^{194}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/06_r_process_details.md	182	supsub	¹⁹⁴	$^{194}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/06_r_process_details.md	182	supsub	¹⁹⁴	$^{194}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/06_r_process_details.md	182	supsub	¹⁹⁷	$^{197}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	11	supsub	²³⁵	$^{235}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	11	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	19	supsub	²³²	$^{232}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	20	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	21	supsub	²³⁵	$^{235}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	23	supsub	²³⁷	$^{237}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	29	supsub	²⁴⁴	$^{244}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	43	supsub	²⁵⁴	$^{254}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	54	supsub	²⁵⁸	$^{258}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	57	supsub	²⁵⁴	$^{254}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	59	supsub	²⁵⁴	$^{254}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	61	supsub	²⁵⁴	$^{254}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	66	supsub	²⁵⁴	$^{254}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	69	supsub	²⁵⁴	$^{254}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	73	supsub	²³⁵	$^{235}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	73	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	76	supsub	²³⁵	$^{235}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	77	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	78	supsub	²³⁵	$^{235}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	78	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	79	supsub	²³⁵	$^{235}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	79	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	84	supsub	²³⁵	$^{235}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	84	supsub	²³⁵	$^{235}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	85	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	85	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	95	supsub	²³⁵	$^{235}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	95	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	102	supsub	²³⁵	$^{235}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	102	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	108	supsub	²³⁵	$^{235}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	108	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	109	supsub	²³⁵	$^{235}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	109	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	115	supsub	²³⁵	$^{235}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	115	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	125	supsub	²⁰⁸	$^{208}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	127	supsub	²⁰⁸	$^{208}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	128	supsub	²⁰⁴	$^{204}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	128	supsub	²⁰⁶	$^{206}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	128	supsub	²⁰⁷	$^{207}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	128	supsub	²⁰⁸	$^{208}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	129	supsub	²⁰⁴	$^{204}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	130	supsub	²⁰⁶	$^{206}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	131	supsub	²⁰⁷	$^{207}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	132	supsub	²⁰⁸	$^{208}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	138	supsub	²⁰⁶	$^{206}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	138	supsub	²⁰⁴	$^{204}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	139	supsub	²⁰⁷	$^{207}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	139	supsub	²⁰⁴	$^{204}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	140	supsub	²⁰⁸	$^{208}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	140	supsub	²⁰⁴	$^{204}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	146	supsub	²⁰⁹	$^{209}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	147	supsub	²³²	$^{232}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	147	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	154	supsub	²³⁵	$^{235}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	154	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	168	supsub	²³⁵	$^{235}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	168	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	173	supsub	²⁵⁴	$^{254}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	174	supsub	²³⁵	$^{235}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	174	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/07_r_process_termination.md	175	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/08_p_process.md	32	supsub	⁸⁶	$^{86}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/08_p_process.md	32	supsub	⁸⁷	$^{87}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/08_p_process.md	32	supsub	⁸⁸	$^{88}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/08_p_process.md	32	supsub	⁸⁹	$^{89}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/09_x_variations_general_astrophysics_conclusion.md	60	supsub	⁹⁹	$^{99}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/09_x_variations_general_astrophysics_conclusion.md	66	supsub	⁹⁹	$^{99}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/09_x_variations_general_astrophysics_conclusion.md	67	supsub	⁹⁹	$^{99}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/09_x_variations_general_astrophysics_conclusion.md	109	supsub	²⁵⁴	$^{254}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/09_x_variations_general_astrophysics_conclusion.md	116	supsub	²⁵⁴	$^{254}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/09_x_variations_general_astrophysics_conclusion.md	125	supsub	²³⁵	$^{235}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/09_x_variations_general_astrophysics_conclusion.md	125	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/09_x_variations_general_astrophysics_conclusion.md	137	supsub	⁹⁹	$^{99}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/09_x_variations_general_astrophysics_conclusion.md	162	supsub	⁹⁹	$^{99}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/09_x_variations_general_astrophysics_conclusion.md	202	supsub	²⁵⁴	$^{254}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/09_x_variations_general_astrophysics_conclusion.md	211	supsub	²³⁵	$^{235}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/09_x_variations_general_astrophysics_conclusion.md	211	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/98_vocabulary.md	15	supsub	⁹⁹	$^{99}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/98_vocabulary.md	18	supsub	⁵⁶	$^{56}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/98_vocabulary.md	26	supsub	⁹⁹	$^{99}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/98_vocabulary.md	27	supsub	²⁵⁴	$^{254}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/98_vocabulary.md	43	supsub	²	$^{2}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/98_vocabulary.md	52	supsub	⁹⁹	$^{99}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/98_vocabulary.md	53	supsub	²³⁵	$^{235}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/98_vocabulary.md	53	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/98_vocabulary.md	62	supsub	²⁵⁴	$^{254}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/98_vocabulary.md	104	supsub	²⁵⁴	$^{254}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/98_vocabulary.md	106	supsub	²⁵⁴	$^{254}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/99_final_summary.md	24	supsub	²³⁵	$^{235}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/99_final_summary.md	24	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/99_final_summary.md	34	supsub	⁹⁹	$^{99}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/99_final_summary.md	36	supsub	²³⁵	$^{235}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/99_final_summary.md	36	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/99_final_summary.md	45	supsub	²³⁵	$^{235}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/99_final_summary.md	45	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/99_final_summary.md	46	supsub	⁹⁹	$^{99}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/99_final_summary.md	51	supsub	²⁵⁴	$^{254}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/99_final_summary.md	67	supsub	⁹⁹	$^{99}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/99_final_summary.md	69	supsub	²³⁵	$^{235}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/99_final_summary.md	69	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/99_final_summary.md	86	supsub	²⁵⁴	$^{254}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/99_final_summary.md	106	supsub	²³⁵	$^{235}$
03_stellar-nucleosynthesis/0001_b2fh-1957/literature_analysis/99_final_summary.md	106	supsub	²³⁸	$^{238}$
03_stellar-nucleosynthesis/0002_trimble-1975/literature_analysis/02_observed_abundances_I.md	31	supsub	⁺	$^{+}$
03_stellar-nucleosynthesis/0002_trimble-1975/literature_analysis/02_observed_abundances_I.md	31	supsub	⁺	$^{+}$
03_stellar-nucleosynthesis/0002_trimble-1975/literature_analysis/02_observed_abundances_I.md	31	supsub	⁺	$^{+}$
03_stellar-nucleosynthesis/0002_trimble-1975/literature_analysis/02_observed_abundances_I.md	31	supsub	⁺	$^{+}$
